Date,Open,High,Low,Close,Adj Close,Volume,Dollar
05-09-2007,105.660004,107.257507,105.333755,106.391258,91.274132,5846808,41.35
06-09-2007,104.850006,107.955002,104.850006,107.550003,92.268219,3190270,41.35
07-09-2007,107.550003,108.112503,105.817505,107.606255,92.316483,3550835,41.35
10-09-2007,105.975006,106.751251,104.400002,104.647507,89.77813,3018395,41.35
11-09-2007,105.750008,105.750008,102.172508,102.476257,87.915405,2517364,41.35
12-09-2007,103.387505,103.590004,101.272507,101.823753,87.355621,1608066,41.35
13-09-2007,102.825005,103.230003,101.193756,102.690002,88.098801,2728688,41.35
14-09-2007,103.950005,103.950005,100.350006,101.306252,86.911636,1953768,41.35
17-09-2007,101.835007,102.150002,100.631256,101.115005,86.747581,1865697,41.35
18-09-2007,101.677505,101.677505,99.675003,99.945007,85.743813,5421044,41.35
19-09-2007,101.812508,103.477509,100.462502,100.901253,86.564209,6719937,41.35
20-09-2007,100.350006,101.250008,97.436256,97.807503,83.910034,3525919,41.35
21-09-2007,97.200005,99.675003,95.658752,98.707504,84.682159,8936172,41.35
24-09-2007,99.000008,100.687508,97.323753,99.7425,85.570099,8506359,41.35
25-09-2007,100.350006,100.530006,97.762505,98.077507,84.14167,5021688,41.35
26-09-2007,99.000008,106.886253,99.000008,102.240005,87.712738,8742648,41.35
27-09-2007,103.027504,104.625008,102.375008,103.590004,88.870903,9243310,41.35
28-09-2007,105.075005,105.525002,102.836258,103.556252,88.841942,5418004,41.35
01-10-2007,103.950005,105.480003,100.248756,102.206253,87.683762,5427266,41.35
03-10-2007,102.633759,106.875008,102.633759,105.840004,90.801208,8988670,41.35
04-10-2007,105.075005,105.412506,103.072502,103.961258,89.189384,6610288,41.35
05-10-2007,104.602509,104.602509,102.037506,103.533752,88.822639,4669288,41.35
08-10-2007,104.625008,106.008759,102.375008,105.637505,90.627472,6592368,41.35
09-10-2007,105.525002,110.677505,103.578758,110.025002,94.391548,9962563,41.35
10-10-2007,110.711258,113.906258,108.911255,113.242508,97.151871,8041306,41.35
11-10-2007,113.400002,113.625008,107.156258,109.800003,94.19854,9173470,41.35
12-10-2007,108.056252,110.250008,106.065002,109.530006,93.966888,5287666,41.35
15-10-2007,109.575005,112.500008,106.672508,110.745003,95.009247,6731350,41.35
16-10-2007,110.902504,111.341255,108.303757,109.293755,93.764214,6244533,41.35
17-10-2007,105.750008,110.250008,104.175003,109.867508,94.256432,3905813,41.35
18-10-2007,111.375008,114.075005,107.775002,111.105003,95.318085,9718821,41.35
19-10-2007,112.950005,114.750008,107.572502,112.488754,96.505226,7483648,41.35
22-10-2007,103.016258,112.500008,103.016258,111.431252,95.597984,3302950,41.35
23-10-2007,112.500008,113.366257,109.125008,110.823753,95.076805,3764946,41.35
24-10-2007,112.275002,112.275002,107.403755,109.417503,93.870369,4355190,41.35
25-10-2007,110.250008,112.500008,107.347504,111.802505,96.312599,6548950,41.35
26-10-2007,112.050003,112.950005,110.542503,112.466255,96.884384,3677826,41.35
29-10-2007,109.248756,115.526253,109.248756,114.716255,98.822647,4493030,41.35
30-10-2007,115.875008,116.190002,112.140007,114.896255,98.977715,3708457,41.35
31-10-2007,114.750008,114.840004,112.061256,114.108757,98.299301,1929551,41.35
01-11-2007,114.738754,115.425003,110.925003,112.365005,96.79715,2655417,41.35
02-11-2007,108.450005,112.050003,108.450005,110.655006,95.324081,1918768,41.35
05-11-2007,110.655006,114.052505,108.562508,109.068756,93.957588,1913893,41.35
06-11-2007,108.900002,110.238754,108.495003,109.552505,94.374329,2065506,41.35
07-11-2007,108.675003,109.777504,105.525002,107.381256,92.503883,2446862,41.35
08-11-2007,101.283752,106.638756,101.283752,106.098755,91.399078,1976528,41.35
12-11-2007,104.625008,104.625008,99.450005,102.690002,88.462616,3943697,41.35
13-11-2007,101.250008,102.600006,98.786255,99.483757,85.700592,4728768,41.35
14-11-2007,101.700005,107.505005,100.125008,106.413757,91.670425,4700537,41.35
15-11-2007,106.908752,106.931252,102.262505,102.870003,88.617661,3432088,41.35
16-11-2007,102.532501,104.647507,100.777504,103.691254,89.325134,2472617,41.35
19-11-2007,103.691254,105.176254,102.645004,103.196259,88.898712,2361128,41.35
20-11-2007,102.982506,102.982506,100.507507,100.867508,86.892601,4771559,41.35
21-11-2007,101.025002,101.351257,97.875008,98.268753,84.653908,4221306,41.35
22-11-2007,98.268753,98.988754,96.750008,98.516251,84.867104,3809550,41.35
23-11-2007,100.102509,100.102509,97.897507,99.326256,85.564888,2273439,41.35
26-11-2007,100.350006,102.375008,100.350006,101.958755,87.832657,2156493,41.35
27-11-2007,100.800003,103.432503,100.125008,103.005005,88.733963,1879875,41.35
28-11-2007,103.500008,103.950005,100.383759,101.193756,87.17366,1319839,41.35
29-11-2007,102.858757,104.625008,99.900002,100.822502,86.853828,4078310,41.35
30-11-2007,103.421257,104.343758,101.340004,103.646255,89.286354,2508119,41.35
03-12-2007,104.625008,112.275002,103.725006,110.722504,95.382202,7847195,41.35
04-12-2007,110.925003,113.625008,109.125008,112.095001,96.564552,4381826,41.35
05-12-2007,112.905006,112.905006,110.700005,112.230003,96.680855,1557795,41.35
06-12-2007,112.725006,113.175003,110.700005,111.397507,95.963699,1578884,41.35
07-12-2007,112.500008,113.613754,101.250008,113.220001,97.533669,2164457,41.35
10-12-2007,113.220001,114.513756,112.072502,112.803757,97.175125,2493924,41.35
11-12-2007,112.950005,114.300003,112.275002,113.771255,98.008568,2062693,41.35
12-12-2007,112.500008,114.727509,110.025002,114.187508,98.367165,2876008,41.35
13-12-2007,113.625008,113.625008,111.273758,112.601257,97.000671,2600782,41.35
14-12-2007,112.725006,112.927505,110.756256,111.870003,96.370735,1591684,41.35
17-12-2007,112.500008,112.500008,109.125008,109.833755,94.6166,2773488,41.35
18-12-2007,109.878754,111.150002,106.740005,108.866257,93.783142,3544342,41.35
19-12-2007,111.352509,111.352509,107.325005,108.843758,93.763771,1237404,41.35
20-12-2007,109.080002,111.375008,108.483757,111.003754,95.624519,1728666,41.35
24-12-2007,111.712502,121.432503,111.712502,120.375008,103.69738,10780288,41.35
26-12-2007,121.387505,122.580009,116.820007,120.498756,103.803993,6678501,41.35
27-12-2007,121.500008,124.200005,119.058754,123.637505,106.507889,6058057,41.35
28-12-2007,120.948753,121.950005,113.771255,118.766258,102.311523,3067484,41.35
31-12-2007,121.005005,122.602509,117.247505,118.271255,101.885117,3770062,41.35
01-01-2008,119.036255,119.036255,115.875008,116.100006,100.014694,1491382,43.51
02-01-2008,116.550003,116.662506,112.983757,115.053757,99.113396,2493253,43.51
03-01-2008,115.053757,115.053757,111.150002,111.645004,96.17691,3650897,43.51
04-01-2008,110.250008,112.927505,109.125008,111.746254,96.26413,4050933,43.51
07-01-2008,110.475006,111.150002,108.000008,108.551254,93.51178,3127475,43.51
08-01-2008,109.800003,111.363754,107.392502,110.115005,94.858879,3779124,43.51
09-01-2008,111.600006,113.040009,109.125008,110.430008,95.130226,3014199,43.51
10-01-2008,111.656258,112.927505,109.125008,109.732506,94.529388,3201439,43.51
11-01-2008,111.937508,111.937508,108.000008,109.991257,94.752274,2733333,43.51
14-01-2008,109.575005,109.575005,102.633759,103.758759,89.383278,11917874,43.51
15-01-2008,107.775002,107.775002,102.420006,103.522507,89.179764,3460639,43.51
16-01-2008,103.522507,103.950005,99.787506,102.667503,88.443214,3837035,43.51
17-01-2008,102.825005,105.727509,100.147507,104.073753,89.654648,1093008,43.51
18-01-2008,103.500008,104.400002,99.495003,102.228752,88.065247,3484839,43.51
21-01-2008,101.925003,103.027504,96.3675,98.887505,85.186943,4447146,43.51
22-01-2008,92.250008,118.125008,72.900002,97.188751,83.723534,7822328,43.51
23-01-2008,97.875008,102.127502,90.000008,97.065002,83.616936,4044342,43.51
24-01-2008,103.275002,103.275002,90.900002,92.497505,79.682243,3100288,43.51
25-01-2008,94.533752,99.202507,93.375008,97.188751,83.723534,2066946,43.51
28-01-2008,96.750008,97.740005,89.741257,91.890007,79.158913,2591959,43.51
29-01-2008,94.275002,95.400002,92.250008,92.812508,79.953606,1203359,43.51
30-01-2008,93.600006,94.612503,91.912506,93.071251,80.176491,3047062,43.51
31-01-2008,93.150002,100.327507,88.886253,95.118752,81.940315,5358933,43.51
01-02-2008,96.761253,101.250008,91.125008,99.011253,85.293518,4714479,43.51
04-02-2008,101.250008,106.650002,101.025002,104.512505,90.0326,3828417,43.51
05-02-2008,104.850006,104.850006,84.375008,102.521255,88.31723,1397257,43.51
06-02-2008,99.000008,100.080002,94.275002,95.613754,82.366745,3277657,43.51
07-02-2008,95.850006,96.727501,91.237503,92.328751,79.536865,2167968,43.51
08-02-2008,92.475006,95.613754,91.608757,94.972504,81.814346,2215773,43.51
11-02-2008,95.175003,96.300003,89.550003,95.096252,81.920944,3007653,43.51
12-02-2008,96.300003,97.200005,93.903755,95.208755,82.017876,3266866,43.51
13-02-2008,92.250008,96.300003,90.731255,92.250008,79.469032,2484430,43.51
14-02-2008,94.050003,94.927505,92.047501,93.678757,80.699829,2118048,43.51
15-02-2008,93.825005,95.175003,92.272507,94.635002,81.523598,1724808,43.51
18-02-2008,95.625008,96.862503,92.295006,93.386253,80.447861,1578968,43.51
19-02-2008,92.520004,95.625008,92.261253,92.778755,79.92453,2123004,43.51
20-02-2008,94.432503,94.500008,91.800003,92.475006,79.662849,1508635,43.51
21-02-2008,95.625008,98.100006,93.240005,97.132507,83.675072,5297928,43.51
22-02-2008,98.775002,98.775002,94.725006,96.030006,82.725334,1947875,43.51
25-02-2008,95.962502,99.528755,95.400002,98.865005,85.167549,1902182,43.51
26-02-2008,100.125008,100.710007,97.200005,100.181252,86.301422,1988617,43.51
27-02-2008,101.025002,101.182503,98.178757,99.146255,85.409828,1572964,43.51
28-02-2008,98.977501,101.362503,97.650002,100.665009,86.718163,3502933,43.51
29-02-2008,99.675003,100.125008,94.612503,98.33625,84.712051,3158448,43.51
03-03-2008,96.716255,96.716255,93.611252,94.826256,81.688354,3067084,43.51
04-03-2008,94.725006,95.557503,92.700005,94.410004,81.329781,1352888,43.51
05-03-2008,96.750008,99.000008,93.825005,98.302505,84.682968,1930902,43.51
07-03-2008,95.872505,96.502502,91.856255,93.780006,80.787056,2631297,43.51
10-03-2008,91.575005,98.460007,89.550003,90.562508,78.015327,2511946,43.51
11-03-2008,90.225006,90.450005,87.570007,88.470001,76.21273,4717666,43.51
12-03-2008,94.218758,94.252502,87.300003,87.738754,75.582809,3096893,43.51
13-03-2008,85.725006,86.625008,81.022507,82.316254,70.911583,3833910,43.51
14-03-2008,82.316254,85.477501,81.483757,83.092506,71.580299,4351222,43.51
17-03-2008,82.800003,84.375008,78.300003,79.672501,68.634102,5448684,43.51
18-03-2008,79.875,83.925003,79.425003,80.842506,69.642006,6814426,43.51
19-03-2008,83.250008,87.626251,83.250008,85.140007,73.344109,5372675,43.51
24-03-2008,84.352501,90.900002,83.700005,89.707504,77.278793,3717622,43.51
25-03-2008,91.372505,98.741257,91.372505,98.100006,84.508545,4418115,43.51
26-03-2008,98.100006,99.900002,94.612503,96.457504,83.09359,4751333,43.51
27-03-2008,95.625008,97.852501,94.916252,96.626251,83.23896,6096488,43.51
28-03-2008,96.975006,103.387505,96.075005,102.037506,87.900482,4336457,43.51
31-03-2008,101.160004,101.160004,92.475006,97.222504,83.752617,4049439,43.51
01-04-2008,96.750008,99.000008,90.247505,92.115005,79.352745,7636452,43.51
02-04-2008,94.275002,97.852501,92.328751,93.431252,80.486626,3252079,43.51
03-04-2008,93.768753,99.427505,93.768753,98.178757,84.576347,4697644,43.51
04-04-2008,98.100006,98.550003,92.756256,93.352501,80.41877,2856830,43.51
07-04-2008,93.825005,99.213753,93.825005,97.796257,84.246864,4274448,43.51
08-04-2008,96.750008,97.650002,92.531258,93.127502,80.22496,3500786,43.51
09-04-2008,93.375008,93.780006,91.350006,92.463753,79.653175,2517519,43.51
10-04-2008,94.376251,94.376251,91.125008,91.631256,78.936028,3041377,43.51
11-04-2008,92.250008,93.352501,90.495003,91.237503,78.596802,3671590,43.51
15-04-2008,92.250008,98.707504,90.697502,95.377502,82.163231,8901835,43.51
16-04-2008,97.402504,101.666252,96.750008,100.642502,86.698761,6003741,43.51
17-04-2008,102.375008,104.602509,98.550003,103.331253,89.015015,8682119,43.51
21-04-2008,106.875008,108.022507,101.700005,102.330002,88.152473,7330324,43.51
22-04-2008,101.250008,101.700005,95.456253,97.020004,83.578178,6748039,43.51
23-04-2008,96.750008,100.350006,95.692505,99.708755,85.894402,4301124,43.51
24-04-2008,103.252502,103.252502,99.450005,101.182503,87.16394,5174226,43.51
25-04-2008,101.036255,105.750008,100.125008,104.928757,90.391182,5089253,43.51
28-04-2008,103.950005,105.750008,101.250008,103.072502,88.79213,2279777,43.51
29-04-2008,103.128754,108.337502,102.825005,107.752502,92.823708,6251399,43.51
30-04-2008,107.775002,110.812508,106.278755,109.968758,94.732895,5157919,43.51
02-05-2008,110.250008,114.390007,110.250008,113.006256,97.349548,8689999,43.51
05-05-2008,113.850006,113.850006,109.642502,110.306252,95.023628,4487648,43.51
06-05-2008,110.306252,113.625008,106.897507,111.903755,96.399811,4893844,43.51
07-05-2008,112.275002,114.750008,111.375008,112.117508,96.583954,7820710,43.51
08-05-2008,111.307503,112.432503,107.550003,111.757507,96.273842,9404990,43.51
09-05-2008,112.500008,113.512505,109.406258,112.713753,97.097588,8760817,43.51
12-05-2008,113.613754,114.750008,109.293755,113.658752,97.911667,12090483,43.51
13-05-2008,114.738754,114.750008,110.362503,110.880005,95.517906,4800168,43.51
14-05-2008,110.475006,114.075005,110.475006,113.186256,97.504616,6819608,43.51
15-05-2008,111.825005,116.066254,111.825005,114.873756,98.958328,6830941,43.51
16-05-2008,114.997505,115.931252,113.512505,113.793755,98.027962,3867848,43.51
20-05-2008,112.500008,113.602509,110.778755,111.802505,96.312599,3423706,43.51
21-05-2008,111.375008,112.950005,110.283752,111.487503,96.041245,2369137,43.51
22-05-2008,110.250008,111.802505,109.383759,110.002502,94.761971,3162133,43.51
23-05-2008,111.150002,111.150002,107.730003,108.247505,93.25013,2143506,43.51
26-05-2008,107.145004,109.777504,105.795006,107.741257,92.814018,3859844,43.51
27-05-2008,108.562508,111.915009,107.617508,110.452507,95.149635,6041626,43.51
28-05-2008,111.150002,115.290009,110.328758,114.210007,98.386528,11108795,43.51
29-05-2008,114.075005,117.000008,113.197502,115.121254,99.171539,9075781,43.51
30-05-2008,114.975006,115.818756,112.725006,114.581253,98.706352,3736133,43.51
02-06-2008,114.581253,117.000008,110.700005,112.297508,96.739021,4338679,43.51
03-06-2008,110.745003,114.300003,108.225006,113.670006,97.921356,3473168,43.51
04-06-2008,110.576256,114.176254,110.250008,111.847504,96.351349,3361079,43.51
05-06-2008,111.375008,119.688751,109.845001,119.047508,102.553818,6628541,43.51
06-06-2008,119.700005,120.375008,112.500008,113.760002,97.998901,3729422,43.51
09-06-2008,112.275002,112.275002,106.852509,108.067505,93.095047,4712684,43.51
10-06-2008,108.225006,109.125008,104.197502,107.178757,92.32946,3995799,43.51
11-06-2008,108.000008,108.562508,105.862503,107.167503,92.319756,3961039,43.51
12-06-2008,106.413757,109.687508,104.422508,108.528755,93.492416,3344639,43.51
13-06-2008,107.572502,109.991257,106.200005,107.550003,92.649269,4676493,43.51
16-06-2008,109.462502,110.475006,108.337502,109.698753,94.50029,1549324,43.51
17-06-2008,109.563751,112.218758,108.022507,111.217506,95.808662,2976982,43.51
18-06-2008,112.050003,112.050003,108.472504,109.350006,94.199867,2103253,43.51
19-06-2008,105.783752,111.307503,105.783752,110.441254,95.139938,2666955,43.51
20-06-2008,110.250008,111.352509,105.783752,106.593758,91.825485,1536217,43.51
23-06-2008,105.750008,109.395004,104.287506,107.696259,92.775269,2600044,43.51
24-06-2008,108.000008,109.518753,105.750008,105.783752,91.127739,2980030,43.51
25-06-2008,103.747505,104.850006,101.047508,102.138756,87.987724,3513075,43.51
26-06-2008,104.175003,111.206253,101.981255,108.596252,93.550552,7310461,43.51
27-06-2008,103.275002,103.275002,96.975006,99.157501,86.133339,4366986,43.51
30-06-2008,100.350006,102.138756,97.436256,98.988754,85.986755,2152755,43.51
01-07-2008,98.550003,101.025002,92.250008,93.318756,81.061508,3003448,43.51
02-07-2008,94.050003,101.025002,93.318756,98.583755,85.634956,4511670,43.51
03-07-2008,97.650002,98.302505,95.400002,96.817505,84.100708,3598408,43.51
04-07-2008,96.750008,98.606255,95.647507,96.221252,83.582787,1856515,43.51
07-07-2008,96.975006,100.451256,96.975006,99.630005,86.543785,1595888,43.51
08-07-2008,96.772507,98.100006,93.206253,94.668755,82.2342,3103097,43.51
09-07-2008,96.682503,98.707504,94.083755,97.740005,84.902039,7362679,43.51
10-07-2008,97.650002,99.900002,95.771255,97.076256,84.32547,5744755,43.51
11-07-2008,97.998756,99.900002,92.036255,92.745003,80.563126,6176101,43.51
14-07-2008,92.745003,93.375008,89.347504,90.697502,78.784554,3636790,43.51
15-07-2008,90.000008,92.227501,83.700005,85.095001,73.917931,6814737,43.51
16-07-2008,85.612503,86.771255,82.327507,83.317505,72.373909,4005848,43.51
17-07-2008,85.050003,87.750008,83.475006,85.545006,74.308853,6642475,43.51
18-07-2008,85.950005,87.727501,80.100006,82.406258,71.582344,10629212,43.51
21-07-2008,82.350006,85.691254,75.431252,83.936256,72.9114,8256479,43.51
22-07-2008,84.375008,89.550003,83.700005,88.830002,77.162346,5686861,43.51
23-07-2008,88.875008,93.150002,88.008751,91.766251,79.712914,6874999,43.51
24-07-2008,92.250008,92.925003,86.006256,91.732506,79.683609,6528261,43.51
25-07-2008,91.125008,94.500008,89.100006,91.642502,79.605438,4696413,43.51
28-07-2008,91.125008,93.150002,90.450005,91.755005,79.703156,2891773,43.51
29-07-2008,74.778755,91.350006,74.778755,90.596252,78.696602,1882759,43.51
30-07-2008,88.875008,95.625008,87.097504,95.096252,82.605537,3170964,43.51
31-07-2008,95.400002,99.787506,91.800003,93.465004,81.188538,11509181,43.51
01-08-2008,92.250008,97.920006,91.575005,97.616257,84.794533,4050017,43.51
04-08-2008,97.650002,99.900002,95.625008,97.076256,84.32547,2839617,43.51
05-08-2008,96.750008,101.250008,94.972504,100.698753,87.47216,6531235,43.51
06-08-2008,99.900002,104.625008,99.900002,101.947502,88.556892,5896999,43.51
07-08-2008,102.487503,103.680008,100.395004,101.160004,87.872833,5361244,43.51
08-08-2008,100.125008,102.375008,97.875008,98.471252,85.537231,2264662,43.51
11-08-2008,101.250008,101.250008,96.997505,99.607506,86.524254,2988968,43.51
12-08-2008,99.675003,101.452507,96.558754,97.4925,84.68705,3008030,43.51
13-08-2008,95.625008,98.505005,95.625008,97.346252,84.560005,2741213,43.51
14-08-2008,97.875008,99.675003,95.895004,96.615005,83.924812,5171497,43.51
18-08-2008,95.850006,98.910004,95.658752,97.200005,84.432961,3078742,43.51
19-08-2008,96.975006,97.875008,94.275002,97.301254,84.52092,1957937,43.51
20-08-2008,97.301254,98.493752,96.525002,97.571251,84.755447,2348519,43.51
21-08-2008,96.750008,98.088753,94.095001,94.736252,82.292816,3988182,43.51
22-08-2008,93.375008,96.187508,92.531258,94.218758,81.8433,2649119,43.51
25-08-2008,95.400002,98.921257,94.061256,94.500008,82.087593,1299528,43.51
26-08-2008,94.500008,96.750008,94.061256,96.592506,83.905266,1620097,43.51
27-08-2008,96.738754,97.650002,95.445007,95.906258,83.309143,1807635,43.51
28-08-2008,96.075005,97.177505,91.878754,93.172501,80.934471,8350448,43.51
29-08-2008,93.375008,97.650002,93.375008,97.290001,84.511139,1624875,43.51
01-09-2008,96.750008,98.966255,95.287506,97.661255,84.833633,2362262,43.51
02-09-2008,97.661255,103.050003,97.661255,101.463753,88.136688,3859142,43.51
04-09-2008,100.192505,101.250008,99.045006,100.833755,87.589432,2730662,43.51
05-09-2008,100.125008,100.125008,95.118752,95.591255,83.03553,3199133,43.51
08-09-2008,97.4925,100.800003,97.065002,97.593758,84.775009,6210279,43.51
09-09-2008,97.593758,99.225006,96.142502,97.920006,85.058395,2845159,43.51
10-09-2008,97.875008,99.630005,96.525002,97.177505,84.413429,4530768,43.51
11-09-2008,97.177505,97.200005,95.400002,96.030006,83.416664,3213066,43.51
12-09-2008,96.300003,96.333755,93.251251,94.421257,82.019188,5334137,43.51
15-09-2008,90.303757,94.421257,85.950005,90.877502,78.94091,4880564,43.51
16-09-2008,83.328751,89.752502,83.328751,88.098755,76.527153,4714844,43.51
17-09-2008,89.977501,90.675003,87.232506,89.966255,78.149345,3911013,43.51
18-09-2008,87.975006,92.475006,85.308754,89.403755,77.660744,6112226,43.51
19-09-2008,91.125008,96.491257,91.125008,93.813751,81.491493,8960803,43.51
22-09-2008,100.732506,100.732506,92.250008,93.307503,81.051735,4014897,43.51
23-09-2008,90.000008,91.125008,87.08625,87.570007,76.067863,5506359,43.51
24-09-2008,83.846252,88.627502,82.147507,83.351257,72.403221,11390270,43.51
25-09-2008,84.577507,84.577507,78.311256,79.222504,68.816788,20940527,43.51
26-09-2008,78.693756,80.426254,76.736252,77.456253,67.282516,7509919,43.51
29-09-2008,82.125008,82.125008,74.283752,77.197502,67.057755,6787764,43.51
30-09-2008,76.275002,79.650002,72.022507,76.477501,66.432335,6446426,43.51
01-10-2008,72.360001,79.1325,72.360001,78.57,68.249992,3348742,43.51
03-10-2008,81.990005,81.990005,75.825005,76.8825,66.784126,2051177,43.51
06-10-2008,78.705002,78.705002,70.4925,71.595001,62.191132,5772795,43.51
07-10-2008,74.227501,74.362503,66.375,69.3675,60.256207,10667572,43.51
08-10-2008,68.422501,68.422501,59.827503,63.618752,55.262539,15848692,43.51
10-10-2008,62.032501,62.775002,54.450001,59.208752,51.431793,13857768,43.51
13-10-2008,60.300003,64.620003,59.400002,63.945004,55.545944,10260092,43.51
14-10-2008,68.872505,72.157501,64.822502,65.6325,57.011791,10660972,43.51
15-10-2008,63.022503,66.240005,60.975002,62.246254,54.070324,7215572,43.51
16-10-2008,60.457504,64.012505,53.775002,62.685001,54.451443,5738439,43.51
17-10-2008,63.000004,65.227501,57.195004,57.937504,50.327522,4576879,43.51
20-10-2008,58.500004,65.25,58.500004,63.427502,55.096416,8733861,43.51
21-10-2008,65.25,67.5,63.562504,66.791252,58.018353,8392141,43.51
22-10-2008,65.25,66.7575,61.481255,62.865002,54.6078,6129426,43.51
23-10-2008,60.457504,67.5,58.275002,61.233753,53.190811,9447297,43.51
24-10-2008,59.850002,61.357502,49.725002,52.897503,45.949505,6931879,43.51
27-10-2008,51.232502,52.627502,40.59,49.410004,42.92009,15938399,43.51
29-10-2008,56.733753,59.580002,51.232502,57.825001,50.229801,19188554,43.51
31-10-2008,58.747501,65.91375,58.747501,61.346252,53.288548,13121377,43.51
03-11-2008,63.900002,64.350006,59.658752,62.212502,54.041004,5875457,43.51
04-11-2008,62.550003,63.000004,56.317501,59.1525,51.382931,14195434,43.51
05-11-2008,59.467503,62.415005,57.937504,61.087502,53.063774,10212417,43.51
06-11-2008,59.625004,61.728752,54.472504,56.936253,49.457779,8031924,43.51
07-11-2008,57.307503,59.602501,54.033752,58.477501,50.796593,7538292,43.51
10-11-2008,60.300003,61.650002,58.995003,60.603752,52.643566,4706670,43.51
11-11-2008,59.175003,62.077503,54.798752,55.890003,48.548958,7192346,43.51
12-11-2008,55.575001,58.905003,53.80875,55.721252,48.402378,8407577,43.51
14-11-2008,57.375004,58.365002,52.21125,54.292503,47.161289,9463337,43.51
17-11-2008,55.080002,57.352501,51.795002,56.733753,49.281879,7298252,43.51
18-11-2008,55.372501,56.025002,51.300003,51.750004,44.952744,8536128,43.51
19-11-2008,53.550003,53.550003,49.511253,50.073753,43.496658,6504013,43.51
20-11-2008,49.2075,50.287502,46.530003,49.2075,42.74419,6277719,43.51
21-11-2008,48.487503,52.852501,47.936253,51.693752,44.903873,8596146,43.51
24-11-2008,51.783752,53.302502,49.950001,52.695004,45.773617,7499395,43.51
25-11-2008,54.000004,57.307503,50.625004,51.435001,44.679119,7943786,43.51
26-11-2008,51.300003,55.057503,51.300003,54.18,47.063557,8599355,43.51
27-11-2008,54.18,54.18,54.18,54.18,47.063557,0,43.51
28-11-2008,50.625004,56.835003,50.625004,54.596252,47.425129,14241625,43.51
01-12-2008,52.998753,56.250004,51.547501,52.5825,45.67588,8360012,43.51
02-12-2008,49.500004,52.762501,48.420002,52.425003,45.53907,6393919,43.51
03-12-2008,52.537502,53.505001,48.892502,50.073753,43.496658,8803039,43.51
04-12-2008,50.625004,52.740002,49.950001,52.346252,45.470673,5043728,43.51
05-12-2008,52.346252,52.5825,50.422501,51.142502,44.425034,5391817,43.51
08-12-2008,52.875004,55.125004,52.335003,53.640003,46.594482,7525270,43.51
10-12-2008,54.6525,59.400002,53.775002,58.792503,51.070221,7570386,43.51
11-12-2008,59.625004,59.625004,55.046253,56.182503,48.803032,5508941,43.51
12-12-2008,54.922501,54.922501,51.975002,53.516251,46.486988,6238541,43.51
15-12-2008,54.450001,58.005001,52.110001,52.650002,45.734531,8310528,43.51
16-12-2008,52.447502,54.191254,51.817501,53.89875,46.819252,4509381,43.51
17-12-2008,55.125004,56.036251,52.650002,54.877502,47.669445,6061986,43.51
18-12-2008,55.575001,58.162502,54.675003,56.227501,48.842121,8857306,43.51
19-12-2008,56.250004,57.825001,55.147503,56.036251,48.675995,8339924,43.51
22-12-2008,56.250004,57.037502,54.472504,55.530003,48.23624,4902030,43.51
23-12-2008,55.125004,55.743752,54.146252,54.663754,47.483772,5150959,43.51
24-12-2008,55.350002,57.330002,51.153751,52.30125,45.43158,15811599,43.51
26-12-2008,52.312504,53.100002,50.647503,50.99625,44.297989,5447937,43.51
29-12-2008,51.525002,51.705002,48.150002,51.041252,44.337078,5636928,43.51
30-12-2008,51.885002,53.42625,50.625004,53.077503,46.105873,5145106,43.51
31-12-2008,53.5275,53.865002,51.975002,52.515003,45.617256,4167377,43.51
02-01-2009,55.833752,57.0825,54.135002,54.8325,47.630356,5783861,48.41
05-01-2009,55.575001,56.463753,54.393753,55.293751,48.031025,5825475,48.41
06-01-2009,56.126251,56.126251,53.381252,54.607502,47.434906,5700128,48.41
07-01-2009,55.575001,56.250004,51.412502,55.046253,47.816032,9509137,48.41
09-01-2009,54.562504,57.375004,51.750004,56.463753,49.04734,10846217,48.41
12-01-2009,55.125004,55.125004,49.972504,51.165001,44.444576,17861141,48.41
13-01-2009,49.950001,55.068752,45.225002,54.067501,46.965836,50690175,48.41
14-01-2009,55.125004,57.116253,53.583752,54.855003,47.649899,18044790,48.41
15-01-2009,52.875004,53.955002,48.780003,52.931252,45.978825,15401079,48.41
16-01-2009,53.831253,54.675003,51.547501,53.628754,46.584728,7414199,48.41
19-01-2009,54.112503,54.112503,51.378754,52.065002,45.226357,8230657,48.41
20-01-2009,51.525002,52.380001,50.355003,51.333752,44.591164,5351208,48.41
21-01-2009,50.591251,50.61375,47.925003,49.432503,42.939632,13900572,48.41
22-01-2009,49.905003,51.4575,48.048752,49.050003,42.607384,8370941,48.41
23-01-2009,48.397503,49.050003,46.856251,48.048752,41.73764,5335417,48.41
27-01-2009,48.600002,51.446251,48.453751,50.861252,44.180717,6578315,48.41
28-01-2009,51.300003,53.730003,51.300003,52.672501,45.754066,6056115,48.41
29-01-2009,52.875004,52.875004,49.747501,51.131252,44.415253,8829679,48.41
30-01-2009,51.052502,52.751251,49.725002,52.098751,45.25568,7764604,48.41
02-02-2009,51.525002,51.525002,48.74625,49.511253,43.008038,4150702,48.41
03-02-2009,51.750004,51.750004,49.173752,50.557503,43.916866,4845586,48.41
04-02-2009,50.973751,52.200001,49.983753,50.411251,43.789825,3606213,48.41
05-02-2009,50.850002,51.075001,48.723751,49.466251,42.96896,3269635,48.41
